GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,RoleService.RoleGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,UserRoleClient,265,0,0,0,58,0,22,0,22,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,RoleService.RoleCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DeviceService.DeviceGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,RoleService.RoleRevokeRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,ApplicationFilter,46,0,0,0,13,0,9,0,9,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DeviceFilter,108,0,0,0,26,0,19,0,19,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoUserRoleFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,AccountService.AccountCreateByUserRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DeviceApplicationDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoRoleClient,211,0,0,0,41,0,20,0,20,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DeviceApplicationClient,195,0,0,0,41,0,18,0,18,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoUserRoleService.SsoUserRoleCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,RoleService.RoleUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoApplicationDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,RoleService.RoleRevokeResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoApplicationService.SsoApplicationGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoRoleService.SsoRoleGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,ApplicationService.ApplicationUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoRoleService.SsoRoleUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,AccountService.AccountUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DomainService.DomainGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoUserRoleService.SsoUserRoleUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,AccountDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoApplicationClient,211,0,0,0,43,0,20,0,20,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DeviceApplicationService.DeviceApplicationCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,RoleService.RoleAssignResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DeviceDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,UserRoleService.UserRoleUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,UserService.UserRevokeRolesRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,UserClient,280,0,0,0,50,0,28,0,28,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,AccountService.AccountCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,UserService.UserCreateForFunctionaryRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,AccountService.AccountGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,RoleClient,229,0,0,0,42,0,22,0,22,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoRoleService.SsoRoleCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DeviceService.DeviceUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoUserRoleDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,DeviceClient,195,0,0,0,39,0,18,0,18,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,SsoRoleFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module d'utilisateur,ci.gouv.dgbf.system.user.server.api,ApplicationDto,3,0,0,0,1,0,1,0,1,0
