GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Partage de API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api.shared,PayrollPeriodGroupIdentifierFilter,3,20,0,0,0,4,1,4,1,4
Partage de API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api.shared,FilterHasPayrollComponentIdentifier,0,10,0,0,0,4,0,2,0,2
Partage de API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api.shared,PayrollComponentIdentifierFilter,3,20,0,0,0,4,1,4,1,4
Partage de API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api.shared,FilterHasPayrollPeriodGroupIdentifier,0,10,0,0,0,4,0,2,0,2
