GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,FunctionDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,DistrictDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,MaritalStatusDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,SubPrefectureService.SubPrefectureGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,GradeFilter,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,DepartmentFilter,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,SubDirectorateClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,SubPrefectureClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,DepartmentClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,JobClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,ServiceService.ServiceGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,MaritalStatusClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,FunctionClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,MunicipalityFilter,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,DistrictService.DistrictGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,FunctionService.FunctionGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,GradeClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,SubPrefectureDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,DistrictFilter,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,DirectionClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,PositionService.PositionGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,SubDirectorateFilter,0,3,0,0,0,1,0,1,0,1
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,AgentClient,0,50,0,0,0,11,0,5,0,5
API du serveur du module de fournisseur de données,ci.gouv.dgbf.system.dataprovider.server.api.sigp,JobDto,0,3,0,0,0,1,0,1,0,1
