GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,DomainClient,0,195,0,0,0,38,0,18,0,18
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,DomainService.DomainUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,HierarchyService.HierarchyCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionTypeFilter,0,21,0,0,0,9,0,4,0,4
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,HierarchyService.HierarchyGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionTypeRequestMapperImpl,0,59,0,4,0,18,0,5,0,3
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,DomainService.DomainCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionUnitClient,0,227,0,0,0,42,0,22,0,22
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,HierarchyDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,ValueFilter,0,27,0,0,0,11,0,4,0,4
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,HierarchicalRelationDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionTypeService.PartitionTypeCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionUnitDto,0,3,0,0,0,1,0,1,0,1
