GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Partage API du serveur du module Gestion des fichiers,ci.gouv.dgbf.system.file.server.api.shared,FilterHasFilesGroupIdentifier,0,10,0,0,0,4,0,2,0,2
Partage API du serveur du module Gestion des fichiers,ci.gouv.dgbf.system.file.server.api.shared,FilesGroupIdentifierFilter,3,20,0,0,0,4,1,4,1,4
