GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantCategoryService.ConstantCategoryUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConditionalValueClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,DomainFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptService.ScriptUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantGroupClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluatorClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantService.ConstantGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,DomainService.DomainCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptRelationFilter,77,0,0,0,20,0,14,0,14,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptService.ScriptEvaluateResponseDto,9,0,0,0,2,0,2,0,2,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantGroupService.ConstantGroupGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ValueConditionDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ContextualConstantClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ContextualConstantService.ContextualConstantCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConditionalValueService.ConditionalValueCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantGroupDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConditionalValueService.ConditionalValueGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantGroupService.ConstantGroupUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluationService.ScriptEvaluationCreateManyRequestDto.GroupDto,33,0,2,0,8,0,5,0,4,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluationDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ValueReferenceService.ValueReferenceGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantCategoryRequestMapperImpl,51,0,4,0,16,0,5,0,3,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantService.ConstantCreateRequestDto,3,0,0,0,1,0,1,0,1,0
